ds,y,hour,weekday,month,is_weekend,hour_sin,hour_cos,lag_1,lag_24,lag_168,rolling_mean_3,rolling_mean_24
2016-03-10 19:00:00+00:00,0.3313666666666667,19,3,3,0,-0.9659258262890684,0.2588190451025203,0.4076666666666667,0.32698333333333335,0.8499833333333334,0.32666111111111157,0.6069618055555556
2016-03-10 20:00:00+00:00,0.29058333333333336,20,3,3,0,-0.8660254037844386,0.5000000000000001,0.3313666666666667,0.3128,0.8062333333333334,0.34587222222222264,0.6071444444444445
2016-03-10 21:00:00+00:00,0.33213333333333334,21,3,3,0,-0.7071067811865477,0.7071067811865474,0.29058333333333336,0.32918333333333333,0.7547166666666667,0.343205555555556,0.6062187499999999
2016-03-10 22:00:00+00:00,0.36138333333333333,22,3,3,0,-0.5000000000000004,0.8660254037844384,0.33213333333333334,0.43095,0.7816,0.31802777777777824,0.6063416666666667
2016-03-10 23:00:00+00:00,0.3615833333333333,23,3,3,0,-0.25881904510252157,0.9659258262890681,0.36138333333333333,0.6752666666666667,2.1273833333333334,0.3280333333333338,0.6034430555555556
2016-03-11 00:00:00+00:00,0.5243333333333333,0,4,3,0,0.0,1.0,0.3615833333333333,0.9340833333333334,1.6342666666666665,0.3517000000000004,0.5903729166666667
2016-03-11 01:00:00+00:00,4.021833333333333,1,4,3,0,0.25881904510252074,0.9659258262890683,0.5243333333333333,1.39105,3.013516666666667,0.4157666666666671,0.5733
2016-03-11 02:00:00+00:00,1.14215,2,4,3,0,0.49999999999999994,0.8660254037844387,4.021833333333333,1.3289833333333334,1.7604666666666666,1.6359166666666674,0.6829159722222222
2016-03-11 03:00:00+00:00,1.4469666666666667,3,4,3,0,0.7071067811865476,0.7071067811865476,1.14215,1.1685333333333332,1.1324666666666665,1.8961055555555564,0.6751312500000001
2016-03-11 04:00:00+00:00,1.1549333333333334,4,4,3,0,0.8660254037844386,0.5000000000000001,1.4469666666666667,0.8468666666666667,1.3217666666666665,2.2036500000000006,0.6867326388888889
2016-03-11 05:00:00+00:00,0.7573666666666666,5,4,3,0,0.9659258262890683,0.25881904510252074,1.1549333333333334,0.6745166666666668,1.11065,1.2480166666666672,0.6995687500000001
2016-03-11 06:00:00+00:00,0.49395,6,4,3,0,1.0,6.123233995736766e-17,0.7573666666666666,0.4675333333333333,1.0595333333333334,1.119755555555556,0.7030208333333334
2016-03-11 07:00:00+00:00,0.41786666666666666,7,4,3,0,0.9659258262890683,-0.25881904510252063,0.49395,0.47259999999999996,0.47226666666666667,0.8020833333333339,0.7041215277777777
2016-03-11 08:00:00+00:00,0.42879999999999996,8,4,3,0,0.8660254037844387,-0.4999999999999998,0.41786666666666666,0.36791666666666667,0.4055666666666667,0.556394444444445,0.7018409722222222
2016-03-11 09:00:00+00:00,0.48713333333333336,9,4,3,0,0.7071067811865476,-0.7071067811865475,0.42879999999999996,0.33225,0.34146666666666664,0.4468722222222228,0.7043777777777778
2016-03-11 10:00:00+00:00,0.48403333333333337,10,4,3,0,0.49999999999999994,-0.8660254037844387,0.48713333333333336,0.44955,0.33985000000000004,0.4446000000000006,0.71083125
2016-03-11 11:00:00+00:00,0.4314,11,4,3,0,0.258819045102521,-0.9659258262890682,0.48403333333333337,0.42948333333333333,0.36974999999999997,0.4666555555555562,0.7122680555555555
2016-03-11 12:00:00+00:00,0.5957333333333333,12,4,3,0,1.2246467991473532e-16,-1.0,0.4314,0.7224,0.6088333333333333,0.46752222222222284,0.7123479166666665
2016-03-11 13:00:00+00:00,1.0468,13,4,3,0,-0.2588190451025208,-0.9659258262890683,0.5957333333333333,1.1323166666666669,0.8798666666666667,0.5037222222222227,0.707070138888889
2016-03-11 14:00:00+00:00,3.3008666666666664,14,4,3,0,-0.4999999999999997,-0.8660254037844388,1.0468,0.4078666666666667,1.1792166666666666,0.6913111111111118,0.7035069444444445
2016-03-11 15:00:00+00:00,0.65305,15,4,3,0,-0.7071067811865471,-0.7071067811865479,3.3008666666666664,0.3859666666666667,1.6930833333333333,1.6478000000000004,0.824048611111111
2016-03-11 16:00:00+00:00,0.6574000000000001,16,4,3,0,-0.8660254037844385,-0.5000000000000004,0.65305,0.27373333333333333,1.4816166666666668,1.666905555555556,0.8351770833333333
2016-03-11 17:00:00+00:00,0.7127333333333333,17,4,3,0,-0.9659258262890683,-0.25881904510252063,0.6574000000000001,0.2985833333333333,1.1149333333333333,1.537105555555556,0.8511631944444443
